id,compound_name,is_super,slug,properties_count,image_url,min_price,max_price,min_unit_area,max_unit_area,available_bathrooms,available_bedrooms,developer_id,developer_name,developer_logo,area_id,area_name,sponsored,max_installment_years,min_down_payment,min_ready_by,properties_ids,sum_10_properties_min_price,lat,long,has_offer,has_launches,is_launch,offer_title,limited_time_offer,property_types,property_types_count
444,Midtown Solo,False,444-midtown-new-capital-solo,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7493/medium_3.jpg,20400000,34650000,400,600,"[3, 4, 5, 6]","[4, 5]",122,Better Home,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/122/logo.jpg,9,New Capital City,0,5,6120000,2025-10-31,"[4127, 4128, 4131, 4132]",187662589,30.01539372,31.75844908,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 8, 'total': 8, 'rank': 2}]"
386,Swanlake West,False,386-swanlake-west,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2181/medium_MGQsjZe6J87ynIbFfywgJ0vFgfifu7.jpg,12631524,57228102,185,515,"[3, 4, 5, 6]","[2, 3, 4, 5]",22,Hassan Allam Properties,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/22/wUt0R6u20LUvrDjGQ3suz35ZAspNQoScreen-Shot-2018-02-15-at-9.58.43-AM-750x370.png,1,6th of October City,0,8,631577,2026-08-31,"[3517, 23525, 39876, 39877, 39884]",265349705,30.00221963,30.9967554,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse']","[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}]"
847,Walk Of Cairo,False,847-walk-of-cairo,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7025/medium_Screenshot_1.png,12635000,13920000,96,133,[0],[0],259,Bonyan for Development and Trade,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/259/Bonyan_development_AND_TRADE.png,26,El Sheikh Zayed,0,4,3158750,2024-01-31,"[28665, 34277, 34278]",26555000,30.07949258,30.95226288,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 1, 'total': 1, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 1, 'total': 1, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 1, 'total': 1, 'rank': 12}]"
329,Three Sixty ,False,329-three-sixty-new-cairo,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1895/medium_aLrA9MLFsJc8RT8YdROmUwolWP6EwD.jpg,12700000,199921359,126,2177,[0],[0],72,LMD,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/72/landmark_sabbour_1.png,2,New Cairo,0,5,1905000,2023-12-31,"[9421, 34426, 34435, 34436, 38587, 38588, 38589]",666379334,30.02767098,31.55112479,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 4, 'total': 4, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 3, 'total': 3, 'rank': 12}]"
976,Infinity Tower,False,976-infinity-tower,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6187/medium_infinity_1.png,12826600,33971126,118,266,[0],[0],326,Infinity Towers For Urban Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/326/1673264687866.jpg,9,New Capital City,0,7,2565320,2025-06-30,"[36407, 36408, 36409, 36411, 36412]",117404738,30.01896653,31.69362615,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 5, 'total': 5, 'rank': 10}]"
540,Novella,False,540-novella,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3582/medium_1.jpg,13500000,22500000,333,506,"[3, 5, 6]","[3, 4]",108,AlKarma Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/108/al_karma_dev.jpg,1,6th of October City,0,7,1350000,2025-08-08,"[5565, 8335, 8336, 8337]",68700000,30.05884283,30.93492508,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 4, 'total': 4, 'rank': 2}]"
615,Soma Coves,False,615-soma-coves,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3552/medium_soma_coves.jpg,13640000,25940000,124,185,[2],[3],12,Somabay,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/12/vhf2PTHYUFmlpTSMhtF7w8eTOzHM6lplaceholder.jpg,6,Somabay,0,5,1364000,2026-10-31,"[8021, 40992]",53770000,26.83243847,33.94520044,False,False,False,,True,"['Villa', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}, {'id': 5, 'name': 'Chalet', 'count': 1, 'total': 1, 'rank': 7}]"
238,Zoya  Ghazala Bay,False,238-zoya-ghazala-bay,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/238/Screenshot_2023-05-28_204635.png,14500000,75000000,170,520,"[3, 4, 5, 6]","[3, 4, 5]",72,LMD,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/72/landmark_sabbour_1.png,3,North Coast,0,7,725000,2026-10-31,"[34020, 34021, 34023, 34375, 34675, 35401, 41527]",272000000,31.02486401,28.59533262,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse']","[{'id': 1, 'name': 'Villa', 'count': 4, 'total': 4, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 2, 'total': 2, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}]"
778,La Verde Casette ,False,778-la-verde-casette,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5750/medium_1.png,14575000,26400000,284,425,"[4, 6]","[4, 5]",235,La Verde Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/235/la_verde_developments.png,9,New Capital City,0,7,2186250,2026-10-31,"[34705, 34706, 34707]",98945000,29.98670756,31.76314901,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse']","[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}]"
264,La Vista City ,False,264-la-vista-city-new-capital,11,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2166/medium_dPVvJkCpWtFGSu3nmpsMmLZUH7Wsc8.jpg,15680000,38000000,230,449,"[3, 4, 5]","[3, 5]",11,La Vista Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/11/ha37omIwGwNK9GdjTqmLdjCqr7yL3kdev.jpg,9,New Capital City,0,5,3136000,2024-01-01,"[2385, 2386, 2387, 3245, 4385, 4386, 4387, 4388, 4389, 4390]",242540000,30.00421069,31.59603262,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse']","[{'id': 1, 'name': 'Villa', 'count': 7, 'total': 7, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 3, 'total': 3, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 4, 'total': 4, 'rank': 4}]"
361,Katameya Creeks ,False,361-katameya-creeks-new-cairo,8,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2028/medium_1XQIFqOAo4JSxECuJJug0PY67tHkNj.jpg,18050000,80650000,168,850,"[3, 4, 5, 10, 14]","[2, 3, 8, 9]",75,Starlight Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/75/6ldpvSFMJr67tOHqN3Pq4XgAjcyqtbdev.jpg,2,New Cairo,0,2,2707500,2023-12-31,"[3858, 4158, 4159, 38160, 38161, 38162, 38163, 38164]",409570000,29.99062551,31.44746971,False,False,False,,True,"['Apartment', 'Villa']","[{'id': 21, 'name': 'Apartment', 'count': 6, 'total': 6, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}]"
835,Cairo Design District,False,835-cairo-design-district,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/835/cdd4.png,18500000,69500000,126,500,[0],[0],72,LMD,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/72/landmark_sabbour_1.png,2,New Cairo,0,7,925000,2026-12-31,"[33081, 33082, 33583, 33584, 33585, 34029, 34431]",400100000,30.0146217,31.4061376,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 7, 'total': 7, 'rank': 10}]"
702,Maspero Mall,False,702-maspero-mall,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/4985/medium_1.png,20786000,140761000,117,724,[0],[0],74,City Edge Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/74/Px7G6xlJf1wkkFgCtFjsrQbIgsrCORCityEdge-800x799.jpg,29,Cairo,0,7,1039300,2023-12-31,"[34352, 34353, 34354]",185207000,30.05106091,31.23162031,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 3, 'total': 3, 'rank': 12}]"
987,Salt Mall,False,987-salt-mall,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/987/salt_mall.png,21500000,21500000,86,86,[0],[0],184,New Generation Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/184/NGD.jpg,3,North Coast,0,7,2150000,2025-06-30,[37500],21500000,30.8833564,28.89338314,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 1, 'total': 1, 'rank': 12}]"
838,City Hall,False,838-city-hall,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5877/medium_city_hall_4.png,24300000,45310000,135,197,,,254,SERAC Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/254/serac_developments.png,2,New Cairo,0,5,2430000,2026-04-30,"[28240, 32536]",133580000,30.07667021,31.58260345,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 2, 'total': 2, 'rank': 12}]"
742,Stei8ht,True,742-stei8ht-new-cairo,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5475/medium_WhatsApp_Image_2022-06-14_at_2.05.18_PM.jpeg,25530000,63700000,345,615,[5],[4],72,LMD,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/72/landmark_sabbour_1.png,2,New Cairo,0,7,1276500,2026-12-31,"[34006, 34008, 34010]",241220000,30.08097801,31.48809314,False,False,False,,True,"['Villa', 'Twinhouse']","[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}]"
127,Wadi Jebal,False,127-wadi-jebal,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1632/medium_x2D2RiniMNms5FbueFHQGnJD6nvqu3.jpg,26770000,33050000,220,263,[3],"[3, 4]",12,Somabay,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/12/vhf2PTHYUFmlpTSMhtF7w8eTOzHM6lplaceholder.jpg,6,Somabay,0,5,2677000,2025-10-31,"[549, 4467, 28499]",116900000,26.86147382,33.99327,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}]"
974,Saada,False,974-saada,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6168/medium_saada_2.png,37200000,66000000,425,717,"[6, 7]","[4, 5, 6]",325,Horizon Egypt Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/325/horizone_egypt_dev.png,2,New Cairo,0,7,1860000,2025-01-31,"[36280, 40203, 40204, 40205, 41221, 41222]",455700000,30.09146821,31.48346901,False,False,False,,True,"['Villa', 'Twinhouse']","[{'id': 1, 'name': 'Villa', 'count': 5, 'total': 5, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}]"
465,Midtown Solo Mall,False,465-midtown-new-capital-solo-mall,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7501/medium_1.png,37500150,157500000,265,1250,[0],[0],122,Better Home,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/122/logo.jpg,9,New Capital City,0,5,11250045,2025-10-31,"[4320, 4322]",345000150,29.9785799,31.72302246,False,False,False,,True,"['Duplex', 'Office']","[{'id': 3, 'name': 'Duplex', 'count': 1, 'total': 1, 'rank': 5}, {'id': 8, 'name': 'Office', 'count': 1, 'total': 1, 'rank': 10}]"
344,One - Ninety,True,344-one-ninety,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5342/medium_3.png,115920000,123165000,379,630,[0],[0],72,LMD,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/72/landmark_sabbour_1.png,2,New Cairo,0,4,34776000,2024-10-31,"[36217, 36218]",239085000,30.01353304,31.40505072,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 2, 'total': 2, 'rank': 12}]"
941,Ras Soma,False,941-ras-soma,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5932/medium_ras_soma_2.png,0,0,0,0,[0],[0],149,Travco properties developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/149/Travco-Properties-Egypt-13197-1500910231-og.jpg,18,Hurghada,0,,,,[35093],,26.7500171,33.9359756,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}]"
1030,White Residence,False,1030-white-residence,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/1030/white_residence.jpg,0,0,50,220,"[1, 2]","[0, 1, 2, 3]",144,Upwyde Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/144/upwyde.png,2,New Cairo,0,,,2026-06-17,"[40859, 40863, 40864, 40865, 40866]",0,29.99542233,31.45591736,False,True,False,,True,"['Apartment', 'Duplex', 'Studio']","[{'id': 21, 'name': 'Apartment', 'count': 3, 'total': 3, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 1, 'total': 1, 'rank': 5}, {'id': 9, 'name': 'Studio', 'count': 1, 'total': 1, 'rank': 8}]"
147,Sarai,True,147-sarai,29,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1422/medium_h7xqEVPrcAq3Zyqe8s8JVMDddBLJwv.jpg,1739522,18503382,57,283,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",54,Madinet Masr ,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/54/MMHD.png,2,New Cairo,0,8,173953,2026-01-15,"[29381, 35699, 35701, 35703, 35704, 35710, 35711, 35714, 35858, 36286]",19698189,30.09409061,31.70440755,False,False,False,,True,"['Apartment', 'Villa', 'Townhouse', 'Penthouse', 'Studio']","[{'id': 21, 'name': 'Apartment', 'count': 38, 'total': 38, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 11, 'total': 11, 'rank': 2}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}, {'id': 4, 'name': 'Penthouse', 'count': 2, 'total': 2, 'rank': 6}, {'id': 9, 'name': 'Studio', 'count': 3, 'total': 3, 'rank': 8}]"
217,The City of Odyssia,True,217-the-city-of-odyssia,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1239/medium_EQBjj70HxEOFp5OlhMtAyVV4U83nIy.jpg,14977000,14977000,302,302,[4],[4],191,Al Ahly Sabbour Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/191/WhatsApp_Image_2023-07-05_at_2.44.36_PM.jpeg,10,Mostakbal City,0,9,748850,2025-01-30,[41311],14977000,30.05011311,31.63753038,False,False,False,,True,"['Apartment', 'Townhouse', 'Studio']","[{'id': 21, 'name': 'Apartment', 'count': 7, 'total': 7, 'rank': 1}, {'id': 7, 'name': 'Townhouse', 'count': 2, 'total': 2, 'rank': 4}, {'id': 9, 'name': 'Studio', 'count': 1, 'total': 1, 'rank': 8}]"
497,Paris Mall,False,497-paris-mall,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3074/medium_paris2.jpg,1705000,5280000,31,33,[0],[0],113,Pyramids Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/113/hMHeqdZpTnViR8IPaFQM38K0bW1gQ4pyramids_development.png,9,New Capital City,0,,,,"[4663, 4664]",11110000,30.03122262,31.6810298,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 1, 'total': 1, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 1, 'total': 1, 'rank': 12}]"
210,Sun Capital,False,210-sun-capital,9,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1191/medium_rKDvef5H5UWlYheu8g4YLSqneKak6Q.jpg,3200000,25900000,91,400,"[2, 3, 6]","[2, 3]",68,Arabia Holding,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/68/Arabia.png,1,6th of October City,0,7,320000,2023-12-31,"[1963, 9058, 9068, 11825, 11826, 12054, 34027, 34032, 37423]",77460000,29.93627842,31.08505332,False,False,False,,True,"['Apartment', 'Villa', 'Twinhouse', 'Penthouse']","[{'id': 21, 'name': 'Apartment', 'count': 13, 'total': 13, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 4, 'name': 'Penthouse', 'count': 5, 'total': 5, 'rank': 6}]"
734,Lasirena North Coast ,False,734-lasirena-north-coast,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5402/medium_la_sirena_images_6.png,1865000,26000000,60,300,"[1, 2, 3]","[1, 2, 3, 4]",215,Lasirena Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/215/logo.png,3,North Coast,0,4,932500,2025-10-30,"[42298, 42299, 42300, 42301, 42302]",113040000,31.02469413,28.52325439,False,False,False,,True,"['Villa', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}, {'id': 5, 'name': 'Chalet', 'count': 9, 'total': 9, 'rank': 7}]"
628,Botanica Residential,False,628-botanica-residential,14,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3665/medium_200601-ETA-A-PRE-210407-001-00__1__001.jpg,3611360,12151810,138,409,"[2, 3, 4, 5]","[0, 2, 3, 4, 5, 6]",184,New Generation Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/184/NGD.jpg,9,New Capital City,0,10,541704,2027-10-31,"[38440, 38441, 38442, 38443, 38444, 38446, 38447, 38448, 38450, 38451]",47817040,29.95695168,31.73407316,False,False,False,,True,"['Apartment', 'Duplex']","[{'id': 21, 'name': 'Apartment', 'count': 8, 'total': 8, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 7, 'total': 7, 'rank': 5}]"
544,Serrano,False,544-serrano-new-capital,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7130/medium_2-_SERRANO___-_BIRDEYE.jpg,4697000,7202000,160,221,[3],[3],136,New Plan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/136/dev_logo.jpg,9,New Capital City,0,6,469700,2025-03-06,"[32377, 32598]",51457000,29.9528523,31.71838761,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 3, 'total': 3, 'rank': 1}]"
305,Gaia ,False,305-gaia-north-coast,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7243/medium_Screenshot_7.png,21619000,45998000,265,284,[4],[5],191,Al Ahly Sabbour Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/191/WhatsApp_Image_2023-07-05_at_2.44.36_PM.jpeg,3,North Coast,0,9,1080950,2028-01-01,"[40762, 40763, 42238]",109818000,31.0814176,28.0817098,False,False,False,,True,"['Villa', 'Chalet', 'Studio']","[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}, {'id': 5, 'name': 'Chalet', 'count': 5, 'total': 5, 'rank': 7}, {'id': 9, 'name': 'Studio', 'count': 1, 'total': 1, 'rank': 8}]"
728,Lasirena Palm Beach,False,728-lasirena-palm-beach,11,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5351/medium_1.jpg,2420000,18000000,40,300,"[1, 2, 3, 4]","[0, 1, 2, 3, 4, 6]",215,Lasirena Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/215/logo.png,4,Ain Sokhna,0,7,363000,2024-10-30,"[42326, 42327, 42328, 42329, 42339, 42340, 42341, 42342, 42344, 42345]",25230000,29.74148235,32.39290953,False,False,False,,True,"['Apartment', 'Villa', 'Duplex', 'Chalet', 'Studio']","[{'id': 21, 'name': 'Apartment', 'count': 1, 'total': 1, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 3, 'name': 'Duplex', 'count': 1, 'total': 1, 'rank': 5}, {'id': 5, 'name': 'Chalet', 'count': 9, 'total': 9, 'rank': 7}, {'id': 9, 'name': 'Studio', 'count': 1, 'total': 1, 'rank': 8}]"
385,OIA Compound ,False,385-oia-compound-new-capital,12,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2180/medium_yGTjdAVdBkdmeYN15frJzeOrfi9jtW.jpg,4430000,8879000,125,222,"[2, 3]","[2, 3]",99,EDGE HOLDING,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/99/CCKHvxDzfYJaxIFchIzw3hc2tOpzOTlogo.png,9,New Capital City,0,6,664500,2023-10-31,"[16583, 16584, 16585, 16586, 16588, 17689, 17690, 17691, 24946, 24947]",50289800,29.94439154,31.70609598,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 16, 'total': 16, 'rank': 1}]"
163,Joulz,True,163-joulz,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/781/medium_uejrNP9OLZEFu99Ch1CT1BgMX5yR2U.jpg,7216000,9038000,208,242,[3],[3],13,Inertia Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/13/qt9JXECoWdXbAyWBoBEsovibdGSZxPplaceholder-.jpg,1,6th of October City,0,8,721600,2024-01-01,"[28802, 28806, 40805, 40855]",39849000,30.01472402,31.0792369,False,False,False,,True,"['Apartment', 'Twinhouse']","[{'id': 21, 'name': 'Apartment', 'count': 11, 'total': 11, 'rank': 1}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}]"
411,Kayan,False,411-kayan,23,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2380/medium_IVIaiJIa7R2lxNIGZs5An15bAqQfMZ.jpg,2815800,7037172,65,207,"[1, 2, 3]","[1, 2, 3]",112,BADRELDIN DEVELOPMENTS,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/112/2Bej6z6hXZmKBMSBNXIcVUtJSg2PpHBadr_el_din_development.jpg,1,6th of October City,0,6,563160,2024-01-01,"[3757, 3813, 28882, 28907, 36957, 36958, 36959, 36960, 36962, 36963]",32315740,30.00041279,30.90360577,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 24, 'total': 24, 'rank': 1}]"
167,Capital Gardens,False,167-capital-garden,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2600/medium_BRZLVNQHeCc2H0tJu8Ybfo61USTDJM.jpg,10069200,12714900,195,264,"[4, 5]",[3],16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,2,New Cairo,0,10,0,2025-12-31,"[27709, 27712, 27718]",46796100,30.0903998,31.6968461,False,False,False,,True,"['Apartment', 'Duplex']","[{'id': 21, 'name': 'Apartment', 'count': 14, 'total': 14, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 2, 'total': 2, 'rank': 5}]"
64,Palm Parks,,64-palm-parks,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2603/medium_Gn6ZcvytXoWIOexbDVbeBCzd2OzDlb.jpg,5233000,8970000,89,133,"[1, 2]","[1, 2]",16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,1,6th of October City,0,7,261650,2027-06-29,"[32440, 32441, 32442, 37306, 37308, 37310]",53108000,29.9902143,31.0053924,False,False,False,,True,"['Apartment', 'Penthouse', 'Studio']","[{'id': 21, 'name': 'Apartment', 'count': 7, 'total': 7, 'rank': 1}, {'id': 4, 'name': 'Penthouse', 'count': 1, 'total': 1, 'rank': 6}, {'id': 9, 'name': 'Studio', 'count': 1, 'total': 1, 'rank': 8}]"
500,La Capitale,,500-la-capitale,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3082/medium_la_capital_mall.jpg,3432000,4004000,104,143,[0],[0],113,Pyramids Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/113/hMHeqdZpTnViR8IPaFQM38K0bW1gQ4pyramids_development.png,9,New Capital City,0,,,2023-08-31,"[4686, 17311]",7436000,29.95382836,31.7213273,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 2, 'total': 2, 'rank': 1}]"
